IDQ44,Question,Feedback
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
,Category.2,
